borough,neighborhood,familysize,price,year
Queens,Fresh Meadows,4-Feb,114000,1997
Queens,Fresh Meadows,4-Feb,124000,1998
Queens,Fresh Meadows,4-Feb,131500,1999
Queens,Fresh Meadows,4-Feb,150000,2000
Queens,Fresh Meadows,4-Feb,164500,2001
Queens,Fresh Meadows,4-Feb,191666.6667,2002
Queens,Fresh Meadows,4-Feb,230833.3333,2003
Queens,Fresh Meadows,5+,,1995
Queens,Fresh Meadows,5+,50833.33333,1994
Queens,Fresh Meadows,5+,,1993
Queens,Fresh Meadows,5+,34444.44444,1992
Queens,Fresh Meadows,5+,33392.85714,1991
Queens,Fresh Meadows,5+,79900,1990
Queens,Fresh Meadows,5+,32333.33333,1989
Queens,Fresh Meadows,5+,36410.25641,1988
Queens,Fresh Meadows,5+,67000,1987
Queens,Fresh Meadows,5+,38556.81818,1986
Queens,Fresh Meadows,5+,24050.63291,1985
Queens,Fresh Meadows,5+,19901.50498,1984
Queens,Fresh Meadows,5+,16184.21053,1983
Queens,Fresh Meadows,5+,35897.16312,1982
Queens,Fresh Meadows,5+,14903.84615,1981
Queens,Fresh Meadows,5+,11419.35484,1980
Queens,Fresh Meadows,5+,11447.36842,1979
Queens,Fresh Meadows,5+,12099.66667,1978
Queens,Fresh Meadows,5+,8907.276596,1977
Queens,Fresh Meadows,5+,11974.10678,1976
Queens,Fresh Meadows,5+,11650.35484,1975
Brooklyn,Gerritsen Beach,,,
Queens,Glendale,,,
Queens,Glen Oaks,,,
Manhattan,Governors Island,,,
Brooklyn,Gowanus,,,
Manhattan,Gramercy,,,
Staten Island,Graniteville,,,
Staten Island,Grant City,,,
Brooklyn,Gravesend,,,
Staten Island,Great Kills,1,161213,1993
Staten Island,Great Kills,1,44500,1974
Staten Island,Great Kills,1,46625,1975
Staten Island,Great Kills,1,47000,1976
Staten Island,Great Kills,1,48000,1977
Staten Island,Great Kills,1,52000,1978
Staten Island,Great Kills,1,58000,1979
Staten Island,Great Kills,1,67000,1980
Staten Island,Great Kills,1,73000,1981
Staten Island,Great Kills,1,75000,1982
Staten Island,Great Kills,1,83900,1983
Staten Island,Great Kills,1,93500,1984
Staten Island,Great Kills,1,120000,1985
Staten Island,Great Kills,1,148000,1986
Staten Island,Great Kills,1,177750,1987
Staten Island,Great Kills,1,185000,1988
Staten Island,Great Kills,1,180000,1989
Staten Island,Great Kills,1,174408,1990
Staten Island,Great Kills,1,165000,1991
Staten Island,Great Kills,1,165000,1992
Staten Island,Great Kills,1,161125,1994
Staten Island,Great Kills,1,170000,1995
Staten Island,Great Kills,1,175000,1996
Staten Island,Great Kills,1,172370,1997
Staten Island,Great Kills,1,180000,1998
Staten Island,Great Kills,1,195000,1999
Staten Island,Great Kills,1,228150,2000
Staten Island,Great Kills,1,255500,2001
Staten Island,Great Kills,1,300000,2002
Staten Island,Great Kills,1,325000,2003
Staten Island,Great Kills,1,370000,2004
Staten Island,Great Kills,1,420000,2005
Staten Island,Great Kills,1,440000,2006
Staten Island,Great Kills,1,431982,2007
Staten Island,Great Kills,1,417000,2008
Staten Island,Great Kills,1,390000,2009
Staten Island,Great Kills,1,,2010
Staten Island,Great Kills,1,,2011
Staten Island,Great Kills,4-Feb,31812.5,1974
Staten Island,Great Kills,4-Feb,32000,1975
Staten Island,Great Kills,4-Feb,33000,1976
Staten Island,Great Kills,4-Feb,32850,1977
Staten Island,Great Kills,4-Feb,33750,1978
Staten Island,Great Kills,4-Feb,37500,1979
Staten Island,Great Kills,4-Feb,42500,1980
Staten Island,Great Kills,4-Feb,48987.5,1981
Staten Island,Great Kills,4-Feb,52500,1982
Staten Island,Great Kills,4-Feb,60000,1983
Staten Island,Great Kills,4-Feb,67500,1984
Staten Island,Great Kills,4-Feb,82500,1985
Staten Island,Great Kills,4-Feb,102500,1986
Staten Island,Great Kills,4-Feb,121250,1987
Staten Island,Great Kills,4-Feb,135250,1988
Staten Island,Great Kills,4-Feb,133250,1989
Staten Island,Great Kills,4-Feb,126750,1990
Staten Island,Great Kills,4-Feb,125736,1991
Staten Island,Great Kills,4-Feb,123500,1992
Staten Island,Great Kills,4-Feb,120000,1993
Staten Island,Great Kills,4-Feb,117117,1994
Staten Island,Great Kills,4-Feb,122000,1995
Staten Island,Great Kills,4-Feb,131000,1996
Staten Island,Great Kills,4-Feb,127500,1997
Staten Island,Great Kills,4-Feb,130000,1998
Staten Island,Great Kills,4-Feb,142500,1999
Staten Island,Great Kills,4-Feb,165275,2000
Staten Island,Great Kills,4-Feb,185000,2001
Staten Island,Great Kills,4-Feb,207500,2002
Staten Island,Great Kills,4-Feb,232125,2003
Staten Island,Great Kills,4-Feb,262500,2004
Staten Island,Great Kills,4-Feb,300333,2005
Staten Island,Great Kills,4-Feb,317500,2006
Staten Island,Great Kills,4-Feb,299000,2007
Staten Island,Great Kills,4-Feb,289692,2008
Staten Island,Great Kills,4-Feb,273500,2009
Staten Island,Great Kills,4-Feb,,2010
Staten Island,Great Kills,4-Feb,,2011
Staten Island,Great Kills,5+,,1974
Staten Island,Great Kills,5+,11388.88889,1975
Staten Island,Great Kills,5+,,1976
Staten Island,Great Kills,5+,,1977
Staten Island,Great Kills,5+,13430.23256,1978
Staten Island,Great Kills,5+,,1979
Staten Island,Great Kills,5+,,1980
Staten Island,Great Kills,5+,20000,1981
Staten Island,Great Kills,5+,22500,1982
Staten Island,Great Kills,5+,14195.65217,1983
Staten Island,Great Kills,5+,25000,1984
Staten Island,Great Kills,5+,44816.78333,1985
Staten Island,Great Kills,5+,40000,1986
Staten Island,Great Kills,5+,,1987
Staten Island,Great Kills,5+,,1988
Staten Island,Great Kills,5+,,1989
Staten Island,Great Kills,5+,,1990
Staten Island,Great Kills,5+,,1991
Staten Island,Great Kills,5+,,1992
Staten Island,Great Kills,5+,29343.47826,1993
Staten Island,Great Kills,5+,,1994
Staten Island,Great Kills,5+,24500,1995
Staten Island,Great Kills,5+,,1996
Staten Island,Great Kills,5+,,1997
Staten Island,Great Kills,5+,40217.3913,1998
Staten Island,Great Kills,5+,30000,1999
Staten Island,Great Kills,5+,,2000
Staten Island,Great Kills,5+,,2001
Staten Island,Great Kills,5+,30000,2002
Staten Island,Great Kills,5+,70458.33333,2003
Staten Island,Great Kills,5+,100000,2004
Staten Island,Great Kills,5+,54166.66667,2005
Staten Island,Great Kills,5+,125000,2006
Staten Island,Great Kills,5+,,2007
Staten Island,Great Kills,5+,,2008
Staten Island,Great Kills,5+,,2009
Staten Island,Great Kills,5+,,2010
Staten Island,Great Kills,5+,,2011
Staten Island,Great Kills,condo,,1974
Staten Island,Great Kills,condo,,1975
Staten Island,Great Kills,condo,,1976
Staten Island,Great Kills,condo,,1977
Staten Island,Great Kills,condo,53830,1978
Staten Island,Great Kills,condo,59702.5,1979
Staten Island,Great Kills,condo,31000,1980
Staten Island,Great Kills,condo,74900,1981
Staten Island,Great Kills,condo,82900,1982
Staten Island,Great Kills,condo,73000,1983
Staten Island,Great Kills,condo,86500,1984
Staten Island,Great Kills,condo,90000,1985
Staten Island,Great Kills,condo,111520,1986
Staten Island,Great Kills,condo,131000,1987
Staten Island,Great Kills,condo,147000,1988
Staten Island,Great Kills,condo,141975,1989
Staten Island,Great Kills,condo,136890,1990
Staten Island,Great Kills,condo,125000,1991
Staten Island,Great Kills,condo,112000,1992
Staten Island,Great Kills,condo,117000,1993
Staten Island,Great Kills,condo,115000,1994
Staten Island,Great Kills,condo,106925,1995
Staten Island,Great Kills,condo,108000,1996
Staten Island,Great Kills,condo,105000,1997
Staten Island,Great Kills,condo,108000,1998
Staten Island,Great Kills,condo,116000,1999
Staten Island,Great Kills,condo,125750,2000
Staten Island,Great Kills,condo,146000,2001
Staten Island,Great Kills,condo,179625,2002
Staten Island,Great Kills,condo,210000,2003
Staten Island,Great Kills,condo,238250,2004
Staten Island,Great Kills,condo,284000,2005
Staten Island,Great Kills,condo,288400,2006
Staten Island,Great Kills,condo,287500,2007
Staten Island,Great Kills,condo,279050,2008
Staten Island,Great Kills,condo,280000,2009
Staten Island,Great Kills,condo,,2010
Staten Island,Great Kills,condo,,2011
Staten Island,Great Kills Park,,,
Brooklyn,Greenpoint,condo,542217.5,2007
Brooklyn,Greenpoint,condo,548196,2008
Brooklyn,Greenpoint,condo,532500,2009
Brooklyn,Greenpoint,4-Feb,308333.3333,2011
Brooklyn,Greenpoint,4-Feb,257500,2010
Brooklyn,Greenpoint,5+,18416.66667,1986
Brooklyn,Greenpoint,1,152500,1997
Brooklyn,Greenpoint,1,162500,1998
Brooklyn,Greenpoint,1,155000,1999
Brooklyn,Greenpoint,4-Feb,275000,2009
Brooklyn,Greenpoint,4-Feb,315833.3333,2008
Brooklyn,Greenpoint,4-Feb,300000,2007
Brooklyn,Greenpoint,4-Feb,287500,2006
Brooklyn,Greenpoint,4-Feb,262500,2005
Brooklyn,Greenpoint,4-Feb,225000,2004
Brooklyn,Greenpoint,4-Feb,183416.6667,2003
Brooklyn,Greenpoint,4-Feb,133183.5,2002
Brooklyn,Greenpoint,4-Feb,133183.5,2001
Brooklyn,Greenpoint,4-Feb,106666.6667,2000
Brooklyn,Greenpoint,4-Feb,87500,1999
Brooklyn,Greenpoint,4-Feb,80000,1998
Brooklyn,Greenpoint,4-Feb,81625,1997
Brooklyn,Greenpoint,4-Feb,68166.66667,1996
Brooklyn,Greenpoint,4-Feb,75000,1995
Brooklyn,Greenpoint,4-Feb,62500,1994
Brooklyn,Greenpoint,4-Feb,63333.33333,1993
Brooklyn,Greenpoint,4-Feb,68541.66667,1992
Brooklyn,Greenpoint,4-Feb,75000,1991
Brooklyn,Greenpoint,4-Feb,73625,1990
Brooklyn,Greenpoint,4-Feb,76875,1989
Brooklyn,Greenpoint,4-Feb,62416.66667,1988
Brooklyn,Greenpoint,1,236500,2000
Brooklyn,Greenpoint,1,277500,2001
Brooklyn,Greenpoint,1,131500,1996
Brooklyn,Greenpoint,1,136500,1995
Brooklyn,Greenpoint,1,155000,1994
Brooklyn,Greenpoint,1,117000,1993
Brooklyn,Greenpoint,1,131500,1992
Brooklyn,Greenpoint,1,142650,1991
Brooklyn,Greenpoint,1,147000,1990
Brooklyn,Greenpoint,1,135000,1989
Brooklyn,Greenpoint,1,137500,1988
Brooklyn,Greenpoint,1,136500,1987
Brooklyn,Greenpoint,1,80000,1986
Brooklyn,Greenpoint,1,72500,1985
Brooklyn,Greenpoint,1,30315,1984
Brooklyn,Greenpoint,1,55000,1983
Brooklyn,Greenpoint,1,39750,1982
Brooklyn,Greenpoint,1,272500,2002
Brooklyn,Greenpoint,1,383150,2003
Brooklyn,Greenpoint,1,430000,2004
Brooklyn,Greenpoint,1,532500,2005
Brooklyn,Greenpoint,1,594500,2006
Brooklyn,Greenpoint,1,675000,2007
Brooklyn,Greenpoint,1,550000,2008
Brooklyn,Greenpoint,1,772500,2009
Brooklyn,Greenpoint,1,647500,2010
Brooklyn,Greenpoint,1,475000,2011
Brooklyn,Greenpoint,5+,3833.333333,1974
Brooklyn,Greenpoint,5+,72833.33333,2003
Brooklyn,Greenpoint,5+,94375,2004
Brooklyn,Greenpoint,5+,108333.3333,2005
Brooklyn,Greenpoint,5+,122469.5122,2006
Brooklyn,Greenpoint,5+,125833.3333,2007
Brooklyn,Greenpoint,5+,150312.5,2008
Brooklyn,Greenpoint,5+,110170.6,2009
Brooklyn,Greenpoint,5+,128571.4286,2010
Brooklyn,Greenpoint,5+,127500,2011
Brooklyn,Greenpoint,5+,4166.666667,1975
Brooklyn,Greenpoint,5+,4166.666667,1976
Brooklyn,Greenpoint,5+,21000,1987
Brooklyn,Greenpoint,5+,23229.16667,1988
Brooklyn,Greenpoint,5+,28500,1989
Brooklyn,Greenpoint,5+,29250,1990
Brooklyn,Greenpoint,5+,27500,1991
Brooklyn,Greenpoint,5+,28333.33333,1992
Brooklyn,Greenpoint,4-Feb,62500,1987
Brooklyn,Greenpoint,5+,25312.5,1993
Brooklyn,Greenpoint,5+,24562.5,1994
Brooklyn,Greenpoint,5+,21666.66667,1995
Brooklyn,Greenpoint,5+,22500,1996
Brooklyn,Greenpoint,5+,27142.85714,1997
Brooklyn,Greenpoint,5+,33854.16667,1998
Brooklyn,Greenpoint,5+,32000,1999
Brooklyn,Greenpoint,condo,,1981
Brooklyn,Greenpoint,condo,,1980
Brooklyn,Greenpoint,condo,,1979
Brooklyn,Greenpoint,condo,,1978
Brooklyn,Greenpoint,condo,,1977
Brooklyn,Greenpoint,condo,,1976
Brooklyn,Greenpoint,condo,,1975
Brooklyn,Greenpoint,4-Feb,40833.33333,1986
Brooklyn,Greenpoint,4-Feb,29250,1985
Brooklyn,Greenpoint,4-Feb,27500,1984
Brooklyn,Greenpoint,4-Feb,20000,1983
Brooklyn,Greenpoint,4-Feb,18750,1982
Brooklyn,Greenpoint,4-Feb,16250,1981
Brooklyn,Greenpoint,4-Feb,12500,1980
Brooklyn,Greenpoint,4-Feb,12500,1979
Brooklyn,Greenpoint,4-Feb,12500,1978
Brooklyn,Greenpoint,4-Feb,12250,1977
Brooklyn,Greenpoint,4-Feb,12000,1976
Brooklyn,Greenpoint,4-Feb,10000,1975
Brooklyn,Greenpoint,4-Feb,10625,1974
Brooklyn,Greenpoint,1,21500,1981
Brooklyn,Greenpoint,1,26000,1980
Brooklyn,Greenpoint,1,35000,1979
Brooklyn,Greenpoint,1,17700,1978
Brooklyn,Greenpoint,1,20500,1977
Brooklyn,Greenpoint,1,19670,1976
Brooklyn,Greenpoint,1,17500,1975
Brooklyn,Greenpoint,1,19000,1974
Brooklyn,Greenpoint,condo,,1974
Brooklyn,Greenpoint,5+,37500,2000
Brooklyn,Greenpoint,5+,42500,2001
Brooklyn,Greenpoint,5+,55250,2002
Brooklyn,Greenpoint,5+,5000,1981
Brooklyn,Greenpoint,5+,5812.5,1982
Brooklyn,Greenpoint,5+,7291.666667,1983
Brooklyn,Greenpoint,5+,8400,1984
Brooklyn,Greenpoint,5+,10416.66667,1985
Brooklyn,Greenpoint,5+,5000,1977
Brooklyn,Greenpoint,5+,4500,1978
Brooklyn,Greenpoint,5+,5000,1979
Brooklyn,Greenpoint,5+,5625,1980
Brooklyn,Greenpoint,condo,,1982
Brooklyn,Greenpoint,condo,,1983
Brooklyn,Greenpoint,condo,,1984
Brooklyn,Greenpoint,condo,84000,1985
Brooklyn,Greenpoint,condo,,1986
Brooklyn,Greenpoint,condo,83450,1987
Brooklyn,Greenpoint,condo,85000,1988
Brooklyn,Greenpoint,condo,136890,1989
Brooklyn,Greenpoint,condo,100000,1990
Brooklyn,Greenpoint,condo,129280,1991
Brooklyn,Greenpoint,condo,143988,1992
Brooklyn,Greenpoint,condo,180858,1993
Brooklyn,Greenpoint,condo,181058,1994
Brooklyn,Greenpoint,condo,177248,1995
Brooklyn,Greenpoint,condo,247500,1996
Brooklyn,Greenpoint,condo,200000,1997
Brooklyn,Greenpoint,condo,221500,1998
Brooklyn,Greenpoint,condo,230000,1999
Brooklyn,Greenpoint,condo,265334,2000
Brooklyn,Greenpoint,condo,228150,2001
Brooklyn,Greenpoint,condo,250000,2002
Brooklyn,Greenpoint,condo,294060,2003
Brooklyn,Greenpoint,condo,300000,2004
Brooklyn,Greenpoint,condo,405093,2005
Brooklyn,Greenpoint,condo,545000,2011
Brooklyn,Greenpoint,condo,500000,2010
Brooklyn,Greenpoint,condo,505000,2006
Manhattan,Greenwich Village,5+,8333.333333,1974
Manhattan,Greenwich Village,5+,9115.583333,1976
Manhattan,Greenwich Village,5+,15625,1977
Manhattan,Greenwich Village,5+,14046.88189,1978
Manhattan,Greenwich Village,5+,14541.66667,1979
Manhattan,Greenwich Village,5+,18301.43541,1980
Manhattan,Greenwich Village,5+,17395.83333,1981
Manhattan,Greenwich Village,5+,21179.55556,1982
Manhattan,Greenwich Village,5+,25500,1983
Manhattan,Greenwich Village,5+,28750,1984
Manhattan,Greenwich Village,5+,36666.66667,1985
Manhattan,Greenwich Village,5+,47891.66667,1986
Manhattan,Greenwich Village,5+,45227.27273,1987
Manhattan,Greenwich Village,5+,64375,1988
Manhattan,Greenwich Village,5+,56250,1989
Manhattan,Greenwich Village,5+,62437.5,1990
Manhattan,Greenwich Village,5+,51851.85185,1991
Manhattan,Greenwich Village,5+,35000,1992
Manhattan,Greenwich Village,5+,45430.48387,1993
Manhattan,Greenwich Village,5+,46363.63636,1994
Manhattan,Greenwich Village,5+,49208.33333,1995
Manhattan,Greenwich Village,5+,49166.66667,1996
Manhattan,Greenwich Village,5+,85000,1997
Manhattan,Greenwich Village,5+,85750,1998
Manhattan,Greenwich Village,5+,68947.9638,1999
Manhattan,Greenwich Village,5+,220555.5556,2000
Manhattan,Greenwich Village,5+,161607.1429,2001
Manhattan,Greenwich Village,5+,200000,2002
Manhattan,Greenwich Village,5+,185000,2003
Manhattan,Greenwich Village,5+,235000,2004
Manhattan,Greenwich Village,5+,374909.7126,2005
Manhattan,Greenwich Village,5+,300000,2006
Manhattan,Greenwich Village,5+,503125,2007
Manhattan,Greenwich Village,5+,492000,2008
Manhattan,Greenwich Village,5+,292806.8182,2009
Manhattan,Greenwich Village,5+,684635.4167,2010
Manhattan,Greenwich Village,5+,362500,2011
Manhattan,Greenwich Village,1,6815000,2010
Manhattan,Greenwich Village,1,15785000,2011
Manhattan,Greenwich Village,condo,86500,1979
Manhattan,Greenwich Village,condo,55000,1978
Manhattan,Greenwich Village,condo,65000,1977
Manhattan,Greenwich Village,condo,33250,1976
Manhattan,Greenwich Village,condo,33250,1975
Manhattan,Greenwich Village,condo,38000,1974
Manhattan,Greenwich Village,4-Feb,38250,1974
Manhattan,Greenwich Village,4-Feb,45000,1975
Manhattan,Greenwich Village,4-Feb,57500,1976
Manhattan,Greenwich Village,4-Feb,67500,1977
Manhattan,Greenwich Village,4-Feb,81750,1978
Manhattan,Greenwich Village,4-Feb,77500,1979
Manhattan,Greenwich Village,4-Feb,188750,1980
Manhattan,Greenwich Village,4-Feb,153750,1981
Manhattan,Greenwich Village,4-Feb,239750,1982
Manhattan,Greenwich Village,4-Feb,185187.5,1983
Manhattan,Greenwich Village,4-Feb,178625,1984
Manhattan,Greenwich Village,4-Feb,206250,1985
Manhattan,Greenwich Village,4-Feb,300000,1986
Manhattan,Greenwich Village,4-Feb,323000,1987
Manhattan,Greenwich Village,4-Feb,248750,1988
Manhattan,Greenwich Village,4-Feb,375000,1989
Manhattan,Greenwich Village,4-Feb,300000,1990
Manhattan,Greenwich Village,4-Feb,377500,1991
Manhattan,Greenwich Village,4-Feb,280000,1992
Manhattan,Greenwich Village,4-Feb,390416.6667,1993
Manhattan,Greenwich Village,4-Feb,448125,1994
Manhattan,Greenwich Village,4-Feb,625000,1995
Manhattan,Greenwich Village,4-Feb,310000,1996
Manhattan,Greenwich Village,4-Feb,422916.6667,1997
Manhattan,Greenwich Village,4-Feb,730000,1998
Manhattan,Greenwich Village,4-Feb,812500,1999
Manhattan,Greenwich Village,4-Feb,1075000,2000
Manhattan,Greenwich Village,4-Feb,862500,2001
Manhattan,Greenwich Village,4-Feb,984375,2002
Manhattan,Greenwich Village,4-Feb,1137500,2003
Manhattan,Greenwich Village,4-Feb,1225000,2004
Manhattan,Greenwich Village,4-Feb,1483333.333,2005
Manhattan,Greenwich Village,4-Feb,1618750,2006
Manhattan,Greenwich Village,4-Feb,1693750,2007
Manhattan,Greenwich Village,4-Feb,2700000,2008
Manhattan,Greenwich Village,4-Feb,2416666.667,2009
Manhattan,Greenwich Village,4-Feb,1562500,2010
Manhattan,Greenwich Village,4-Feb,2348770.833,2011
Manhattan,Greenwich Village,1,125000,1974
Manhattan,Greenwich Village,1,137500,1975
Manhattan,Greenwich Village,1,145000,1976
Manhattan,Greenwich Village,1,145000,1977
Manhattan,Greenwich Village,1,135000,1978
Manhattan,Greenwich Village,1,155000,1979
Manhattan,Greenwich Village,1,220750,1980
Manhattan,Greenwich Village,1,335000,1981
Manhattan,Greenwich Village,1,500000,1982
Manhattan,Greenwich Village,1,850000,1983
Manhattan,Greenwich Village,1,640000,1984
Manhattan,Greenwich Village,1,574000,1985
Manhattan,Greenwich Village,1,875000,1986
Manhattan,Greenwich Village,1,895000,1987
Manhattan,Greenwich Village,1,457575,1988
Manhattan,Greenwich Village,1,957500,1989
Manhattan,Greenwich Village,1,860000,1990
Manhattan,Greenwich Village,1,860000,1991
Manhattan,Greenwich Village,1,585000,1992
Manhattan,Greenwich Village,1,652500,1993
Manhattan,Greenwich Village,1,1150000,1994
Manhattan,Greenwich Village,1,1150000,1995
Manhattan,Greenwich Village,1,952500,1996
Manhattan,Greenwich Village,1,1273000,1997
Manhattan,Greenwich Village,1,1075000,1998
Manhattan,Greenwich Village,1,1350000,1999
Manhattan,Greenwich Village,1,1600000,2000
Manhattan,Greenwich Village,1,2000000,2001
Manhattan,Greenwich Village,1,1892260,2002
Manhattan,Greenwich Village,1,2362500,2003
Manhattan,Greenwich Village,1,3700000,2004
Manhattan,Greenwich Village,condo,1947500,2011
Manhattan,Greenwich Village,condo,1904500,2010
Manhattan,Greenwich Village,condo,1907500,2009
Manhattan,Greenwich Village,condo,1637500,2008
Manhattan,Greenwich Village,condo,1629200,2007
Manhattan,Greenwich Village,condo,1255500,2006
Manhattan,Greenwich Village,condo,1425550,2005
Manhattan,Greenwich Village,condo,1352136.5,2004
Manhattan,Greenwich Village,condo,817000,2003
Manhattan,Greenwich Village,condo,902000,2002
Manhattan,Greenwich Village,condo,815000,2001
Manhattan,Greenwich Village,condo,675000,2000
Manhattan,Greenwich Village,condo,646589,1999
Manhattan,Greenwich Village,condo,384813,1998
Manhattan,Greenwich Village,condo,312312,1997
Manhattan,Greenwich Village,condo,278750,1996
Manhattan,Greenwich Village,condo,247500,1995
Manhattan,Greenwich Village,1,5300500,2005
Manhattan,Greenwich Village,1,5050000,2006
Manhattan,Greenwich Village,1,7150000,2007
Manhattan,Greenwich Village,condo,221575,1994
Manhattan,Greenwich Village,condo,183795,1993
Manhattan,Greenwich Village,condo,232206,1992
Manhattan,Greenwich Village,condo,243500,1991
Manhattan,Greenwich Village,condo,180246,1990
Manhattan,Greenwich Village,condo,253535,1989
Manhattan,Greenwich Village,condo,202242.5,1988
Manhattan,Greenwich Village,condo,258000,1987
Manhattan,Greenwich Village,condo,177500,1986
Manhattan,Greenwich Village,condo,240000,1985
Manhattan,Greenwich Village,condo,153700,1984
Manhattan,Greenwich Village,condo,195000,1983
Manhattan,Greenwich Village,condo,159150,1982
Manhattan,Greenwich Village,condo,,1981
Manhattan,Greenwich Village,1,8687500,2008
Manhattan,Greenwich Village,condo,82250,1980
Manhattan,Greenwich Village,1,6375000,2009
Manhattan,Greenwich Village,5+,9503.812217,1975
Brooklyn,Green-Wood Cemetery,,,
Staten Island,Grymes Hill,,,
,,4-Feb,90416.66667,1995
,,4-Feb,87500,1997
,,4-Feb,101624.5,1998
,,4-Feb,116173.3333,1999
,,4-Feb,140000,2000
,,4-Feb,112007.5,2001
,,4-Feb,155000,2002
,,4-Feb,229750,2003
,,4-Feb,231000,2004
,,4-Feb,375000,2005
,,4-Feb,375000,2006
,,4-Feb,498000,2007
,,4-Feb,362359.3333,2008
,,4-Feb,338333.3333,2009
,,4-Feb,333000,2011
,,1,1147500,2011
,,1,1600000,2010
,,1,955950,2009
,,1,2325000,2008
,,1,1475000,2007
,,1,3082500,2006
,,1,1360500,2005
,,1,894500,2004
,,1,747700,2003
,,1,470000,2002
,,1,775000,2001
,,1,245000,2000
,,1,231000,1999
,,1,273500,1998
,,1,300000,1997
,,1,27750,1974
,,condo,330000,2011
,,condo,364076,2010
,,condo,268710,2009
,,condo,399896,2008
,,condo,596694,2007
,,condo,532245,2006
,,condo,421776,2005
,,condo,369199,2004
,,condo,354900,2003
,,condo,349263.5,2002
,,condo,,2001
,,condo,,2000
,,condo,170556.5,1999
,,condo,150058,1998
,,condo,253000,1997
,,condo,158500,1996
,,condo,157170,1995
,,condo,146500,1994
,,condo,155592,1993
,,condo,,1992
,,condo,150000,1991
,,condo,116509,1990
,,condo,93080,1989
,,condo,288750,1988
,,condo,148275,1987
,,condo,92000.5,1986
,,condo,,1985
,,condo,,1984
,,condo,,1983
,,condo,,1982
,,condo,,1981
,,condo,,1980
,,condo,,1979
,,condo,,1978
,,condo,,1977
,,condo,,1976
,,condo,,1975
,,condo,,1974
,,4-Feb,371611.045,2010
,,1,320000,1996
,,1,153250,1995
,,1,200000,1994
,,1,160000,1993
,,1,171500,1992
,,1,159000,1991
,,1,242500,1990
,,1,345000,1989
,,1,107550,1988
,,1,80000,1987
,,1,81000,1986
,,1,50000,1985
,,1,62500,1984
,,1,70000,1983
,,1,43500,1982
,,1,40000,1981
,,1,40000,1980
,,1,24500,1979
,,1,28000,1978
,,1,21500,1977
,,1,23000,1976
,,1,31000,1975
,,5+,3417.5,1974
,,5+,4468.560924,1975
,,5+,4900.625,1976
,,5+,4968.292683,1977
,,5+,5014.727273,1978
,,5+,5769.230769,1979
,,5+,7550.15674,1980
,,5+,10000,1981
,,5+,6923.076923,1982
,,5+,6284.762066,1983
,,5+,11774.19355,1984
,,5+,9317.12963,1985
,,5+,12500,1986
,,5+,14818.18182,1987
,,5+,16134.9734,1988
,,5+,19500,1989
,,5+,16875,1990
,,5+,14727.94118,1991
,,5+,17250,1992
,,5+,13181.81818,1993
,,5+,11250,1994
,,5+,14580.59211,1995
,,5+,17113.09524,1996
,,5+,20710.80943,1997
,,5+,23000,1998
,,5+,32666.66667,1999
,,5+,35477.94118,2000
,,5+,45100,2001
,,5+,51014.61039,2002
,,5+,72857.14286,2003
